loan_id,customer_id,loan_status,loan_amount,state,funded_amount,term,int_rate,installment,grade,issue_d,issue_date,issue_year,pymnt_plan,application.type,application.purpose,application.description,application.notes
264550,btGNxkMsHAlWQ7qSCCK/2JxLrZvsYMkFXgwzDiNf8ho=,Current,40000,FL,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Joint App,debt_consolidation,Debt consolidation,desc
16480,512kF2SaI9h1OgIqVuCEN2ev0MClFg2P+b8A0S1QYOU=,Current,3900,MN,3900, 36 months,0.0531,117.44,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
61668,koSb8cXRG+5xzO3qpKXad9CiucpRImLcJ9r4ouS6wYI=,Current,8000,NV,8000, 36 months,0.0531,240.89,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
187725,D0hIdYFprXBfeY/CVp2Tpf3AHyWEUo4cWnt9r451T2o=,Current,20000,TX,20000, 36 months,0.0531,602.21002,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
222175,6AuT+BL105D4uSsfwa2eIdDNYGiHhUUGU6SvELpGgCw=,Current,25000,NJ,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
264537,0PvE5JvjGuNrRma46sm2+IBgAZy7jVBPhGyza+JpVXw=,Current,40000,MD,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
82415,g3h+6cuDr8i6TXVer+fRcVSy3RvHvbHKss/5qMyU3Hc=,Current,10000,MI,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
115702,8ktakT47OWlGufbZgDAr8h2LJa04kIRESwgzeUaAMqo=,Current,12000,WI,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
71970,cusc8zu+AjNFl38B9aAw+wc0ksO/O/k8ooDzDbJAeXI=,Current,8500,NY,8500, 36 months,0.0531,255.94,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
82475,7GMP5crOx8sSi0olEm58ohGxPsIWLPRxgQy2YXef+GM=,Current,10000,GA,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
173155,1iAcSu39b/Y10/I60So3KZ4UQ4IcNziS4pBMinDmWZY=,Current,17000,CO,17000, 60 months,0.0531,323.23999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
183135,mISAAhNKQYIGGWpRbTQIQseTStVcjeW3yQtO4+QDwn4=,Current,18850,NY,18850, 36 months,0.0531,567.58002,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
222213,GxaO1MhQSLGzAKedLrKD/lHjzKqWsrPS/D1jyODEo9o=,Current,25000,CA,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
240082,4hbfIFXI06raQ3lW3w1yWjb5yYj7cAlBGYP0soO09fg=,Current,30000,MI,30000, 36 months,0.0531,903.31,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
115672,kATU2DkUnitc595VkIkok/bxfS+iO0TVa5DKtO7m/NE=,Current,12000,NY,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
253563,CH1XUT05cbzgFBBswp1uqQATAKmzxsmlnF4hBlhemX4=,Current,35000,AZ,35000, 36 months,0.0531,1053.86,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
71971,TEcvVQatuvoLa9tkVrJQzpZz1JZTeK9Vrxfh0xP/1eI=,Current,8500,CA,8500, 36 months,0.0531,255.94,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
78162,HKuK1Rpf5kDF9cwmh6Xwi5ZtHyxTGgf3obIAaamrICE=,Current,9500,MN,9500, 36 months,0.0531,286.04999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
82436,jSlvQRQjaaiah/0izeqKA/c+/Kf/2hHUbvBIjg5nxwI=,Current,10000,FL,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
115704,QuKEPJFywHqktuaMHNj5jcjvVKTpI+ehBRc0tbD0ZL8=,Current,12000,CA,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
132416,oh94EG5n87Gmry17Tbuphpw/0tlsgzPaxMCVDToZdZ8=,Current,13000,MD,13000, 36 months,0.0531,391.44,A,Jun-18,June 2018,2018,FALSE,Individual,major_purchase,Major purchase,desc
73098,/yB7yH3SkNtfq/CqL3TaHFaTRcp9K58NEOq++z/AbHc=,Current,8575,OR,8575, 36 months,0.0531,258.20001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
16722,+mlRyt/PtJjVKqf0b5hTpaXib2jCSKXXse5K2IA3HBY=,Current,4000,MI,4000, 36 months,0.0531,120.45,A,Jun-18,June 2018,2018,FALSE,Joint App,other,Other,desc
143407,0M75nR0dl/I/qxyJZ1rDKWUTCPvuCpCBPGOdCkHt9iU=,Current,14500,TX,14500, 36 months,0.0531,436.60001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
49300,agcyMiKF7sbm1eY4q9MQLmHvKAAa/pjd8L90y3VP/7Y=,Current,6500,OK,6500, 36 months,0.0531,195.72,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
51740,ozrQipWHyn1Yc2g/svk3bTMAi2V6czjUGkNuVvgOkcc=,Current,7000,CA,7000, 36 months,0.0531,210.78,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
115446,2vMzB+Pc9Z52oT2SLjjyWFGD9+wjU1zjsg2VujIxnXY=,Current,12000,CA,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
145384,Qhj5FyPBURFP40lDFGqk2x3Vzo2imxDmnD8MHNWhb/4=,Current,15000,NY,15000, 36 months,0.0531,451.66,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
240106,o618p0QO+FIjAFQ9ARPNtGmRv4zOIxULqN7ZA1Fh7EA=,Current,30000,CA,30000, 36 months,0.0531,903.31,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
264548,hcZeFhmHfbGtMRlPVIyebSXytyVDiFKEcuCGuj95d60=,Current,40000,MA,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
264551,qPriN+wwPuyDL75N84ihfP0jUZxZrOp1w45znFG1Vq8=,Current,40000,WA,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
267245,aRnYw1MjKEa8pqwrKee3Vw7fv3L4pNgyf6MCGWmwCUQ=,Current,40000,TX,40000, 60 months,0.0531,760.54999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
71808,JSdojUe4jf5kpN9QaY0vHuYHCpI5QVyPpKTZ/4bPR94=,Current,8425,MA,8425, 36 months,0.0531,253.67999,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
74283,iRZZIDizk6l65UiQQT9T3keC7f7qwHc1NmfXiSLhcyY=,Current,9000,NV,9000, 36 months,0.0531,271,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
82443,l/yuKFbydtjxJN/Zgi7uVm7xRK+Qxeq7WzXW3gPY+Zc=,Current,10000,CA,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
208998,gR9bUyxTpdKlZuKZdmxPJppV6EWw70LTSwnErRk1dNk=,Current,22000,PA,22000, 36 months,0.0531,662.42999,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
240100,EnaydQpaeTecpPgIkCSbJmQYAUXQ5vZR+OESFXN6v0c=,Current,30000,TX,30000, 36 months,0.0531,903.31,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
264526,2Qk0zzeyosLO9zTCmVDHvUiyzIHASV2r2FVrXh4vIGE=,Current,40000,CA,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
24624,Gl0Q8GdzCqeP3dwLDgE4kuZjyEgfNc5neiLbySitKBM=,Current,4900,VA,4900, 36 months,0.0531,147.55,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
187727,/r8UFkOiC9dYKEPS6k+8vGWq6zswusl5aL7oP+/rw5g=,Current,20000,NY,20000, 36 months,0.0531,602.21002,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
51737,HhODk8ukt4ad2VT/MSK8WDIEWn0R30zyqLxitM3gcxg=,Current,7000,FL,7000, 36 months,0.0531,210.78,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
70321,Gb2dgYbLZOJTg7ZdW+RXr/gusVNGZBZlNFZ5leyfeTo=,Current,8300,CA,8300, 36 months,0.0531,249.92,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
78836,j4PZ/zzsOBCI3seD7unbtQWOM7u0xV/2u7PyWODVns0=,Current,9600,NY,9600, 36 months,0.0531,289.06,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
240097,V678rECqPSmYDTQmQi7TeRTVKFt/5NpEcvOK0p5dTWo=,Current,30000,CT,30000, 36 months,0.0531,903.31,A,Jun-18,June 2018,2018,FALSE,Individual,car,Car financing,desc
77916,gz6BktCcNEGnFMEUeu7con6wsUcAbFvKQXi5jm7NR5s=,Current,9400,CO,9400, 36 months,0.0531,283.04001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
183395,OMcTkb9WWBmVI9iLBqXmydM2rXD7wV9o/+LbSk4uAiI=,Current,19000,AZ,19000, 36 months,0.0531,572.09998,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
196079,l9B4AC/+IoPUya8slzVw+Zklq4c8QJUoSCrnK4Anbm0=,Current,20000,NY,20000, 60 months,0.0531,380.28,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
222198,9M3J45V1y5fIG3fm5zC6KTiTeIMbMt8G6dtiO529aIU=,Current,25000,HI,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
13697,UgZF8yjdkH80tlkAgn0S7cBryY86VarEliRF0DFJ4fE=,Current,3500,GA,3500, 36 months,0.0531,105.39,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
56256,M6LvnHRq8JgN4w58mGxiLi5lsELZrLx9LVTWno6hPEo=,Current,7200,NY,7200, 36 months,0.0531,216.8,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
222208,4uXmniCjo9bsQe54RWgWNovBqcglINbvraMlMxhbuTY=,Current,25000,TX,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
8966,HBfWlKcBhGVvESJe+hl8tLBuSiTZqKVWUH3WvXGN6k4=,Current,3000,NC,3000, 36 months,0.0531,90.339996,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
109045,HOSyPtLxaYNBIpg9eTlkODyti07vvgV/r0iXGkwbZL0=,Current,11000,OR,11000, 36 months,0.0531,331.22,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
145387,dTcusOHOtURuLJW4NBr5AtHQX1/U3kepn7MomnBDhiI=,Current,15000,AZ,15000, 36 months,0.0531,451.66,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
183396,llKvauKDYhQAeLAJEQYSlje4kKR3BQMTq73myiW0FIg=,Current,19000,CA,19000, 36 months,0.0531,572.09998,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
7988,AxAJitefNWtGw6+e6bW+V0udqa69YTO/xjATzr3+Rik=,Current,2575,NJ,2575, 36 months,0.0531,77.540001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
16726,3H1dLnwaj/FDRXHMsGwzhLekOcVTP+pes0Q1H9JWTk4=,Current,4000,NY,4000, 36 months,0.0531,120.45,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
51748,Kr8NE+OMEpiaYYLGrakSDNw7Dw7QK2k03qmkyL5oX14=,Current,7000,AZ,7000, 36 months,0.0531,210.78,A,Jun-18,June 2018,2018,FALSE,Individual,other,Other,desc
132422,HJIyUw8iZOB48aOooXxJ2LjpctFNrwGSMHMzJ+UQVB4=,Current,13000,AK,13000, 36 months,0.0531,391.44,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
137536,AHk6nvGySBVzblPuoF+4zvF5D/IT3doAztiibsWTeoU=,Current,14000,FL,14000, 36 months,0.0531,421.54999,A,Jun-18,June 2018,2018,FALSE,Joint App,debt_consolidation,Debt consolidation,desc
187726,qKMnXdr6Ccf4MuEZzJqjh1+Wd3fnL1budVEP/y5hg6w=,Current,20000,NY,20000, 36 months,0.0531,602.21002,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
212136,7zk27A0YMZsZgxFXqtBvqAQCMsbOfpM8zzvanz1HTlg=,Current,23000,TX,23000, 36 months,0.0531,692.53998,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
225996,bRm/430Q5aLMkQLe3HHGpIfOUienZBjhFAutVXJxtJM=,Current,25000,NY,25000, 60 months,0.0531,475.34,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
231189,JSB6wwsPqSw6gKRk+e7ZWIasSw2MQRkuLgVex5m8NYI=,Current,26000,FL,26000, 36 months,0.0531,782.87,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
264525,uTVtGdasDDKinVnmJ3x0BVNjNEN8mnd68lpLO65BoV0=,Current,40000,CA,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
115679,P0Bq1Gw/PZlpQGPCdAbeTmj5X0GCrxuYyoon6557DcI=,Current,12000,NC,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
253574,vvcj59YAteyrYKwYzUjINYtNNhzES54Y4Ko6/MYkHTo=,Current,35000,FL,35000, 36 months,0.0531,1053.86,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
253579,cEOaoDfHuPDfpHdi00Knn2tw59iTjADUhhbnUovhtYM=,Current,35000,AZ,35000, 36 months,0.0531,1053.86,A,Jun-18,June 2018,2018,FALSE,Joint App,home_improvement,Home improvement,desc
78835,b9OEIhnYiU2upYnTr4iV9hlhQqd9OwLeT66eU2SYqlU=,Current,9600,NV,9600, 36 months,0.0531,289.06,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
82439,nEoiXNSU7dyBjS0hCyO7ak8WOLBrYAeZ1SYfPDynevo=,Current,10000,NY,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
82447,lWxb5kYRRANelB/UJJDR2rcOTspLTukZWMEQFm7Rons=,Current,10000,VA,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Joint App,major_purchase,Major purchase,desc
129725,BkisaOxytc6Tun3ORZQ3w6XHVn6Gsg47Ri3i6aSUk7U=,Current,12500,CT,12500, 36 months,0.0531,376.38,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
162162,YyTZT+P03uZc2bD7Nn+GIZe9EBYGG0OJ1uZEhjw54YY=,Current,16000,FL,16000, 36 months,0.0531,481.76999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
176230,p20hBBTb2EV+J9a0CHZRpF8h+hGQUM2I25AMF7oX9XU=,Current,18000,HI,18000, 36 months,0.0531,541.98999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
222189,dEco6M5GudwVOilpabIsmDIb5lXIJOFq7P+7Ah7+puU=,Current,25000,DC,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
38959,upzHDLGb1XRsIt+mnwo08o10JuWXqN78Ezcp4ipCJrw=,Current,6000,IL,6000, 36 months,0.0531,180.67,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
21823,WlVR46h1vOeVgyVmwuYad/TVLRTszvs19/7pU1fVkz8=,Current,4500,FL,4500, 36 months,0.0531,135.5,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
137543,LJ6l66HTGfyTVTksRqOb9rFoaBF1j/sD2OBRdRsIAe8=,Current,14000,NY,14000, 36 months,0.0531,421.54999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
154432,LTrLjx4dDedQAczemIIfM3VuXTOdy6SF9J6W0m1Yyac=,Current,15000,NC,15000, 60 months,0.0531,285.20999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
222181,Ukt0cYdb9RJnY4QETzFELiVhSKFCFwZr4hq6CkletTo=,Current,25000,CT,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
8969,diOd5vjPUG8jN+uqjK24DN6PmARkBG5Zsi8E7VO8nQQ=,Current,3000,NJ,3000, 36 months,0.0531,90.339996,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
36216,+PW9tj5sjEmXxsEGHKGSIe1aVHMNnqHUtx5YTeTrQXs=,Current,5500,TX,5500, 36 months,0.0531,165.61,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
110782,DgZpkY9nxEt6f8fc5yJD/zgRQreQQIlIukKjNMzeaHQ=,Current,11000,FL,11000, 60 months,0.0531,209.14999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
115445,H1JScJktgNSaFbLEPzNia3RP7i60eK1sDhe9LgybYCc=,Current,12000,WI,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
115705,P4Rsg6XQ73vranPe5ShzeNXUeXUGwxpY1/2gIbou4sw=,Current,12000,CA,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
136236,8hhOF9Gq4986Qih3xly2wr075qBI21AkI74+2eJEr+A=,Current,13500,CO,13500, 60 months,0.0531,256.69,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
240105,xdHgbLQ3Ublw7/lrweyVI7OQ6gnIUaQEW3RSh6jYqq0=,Current,30000,MN,30000, 36 months,0.0531,903.31,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
251559,Jk8Z7ouowTltnpVRCspfGY+9swcUfXxAFBtLTUYsRrQ=,Current,33500,CA,33500, 60 months,0.0531,636.96002,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
253569,oHvF4ipugPU9bWGrW+rFaPRsyohK8k582Z+jTNfzhaI=,Current,35000,MI,35000, 36 months,0.0531,1053.86,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
262404,VnqMk9ktSHGVcCaeiZ4PpccRdZeNR1hdMxnxMCVnlDY=,Current,36000,NY,36000, 36 months,0.0531,1083.98,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
61674,KNF9yk3rV/HAEgny2bYxPAVePOAvvmWtXVXGLAEDaSM=,Current,8000,CA,8000, 36 months,0.0531,240.89,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
137539,hg8a2uVXVMfyytxMOlFAtDSR3UKYcEMkP6a3ZKP1OAo=,Current,14000,LA,14000, 36 months,0.0531,421.54999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
263766,CfEzuHYMhwGtCkceQyH1wyzZ4AyrxajdCkG4OWsE0uU=,Current,38000,MT,38000, 36 months,0.0531,1144.2,A,Jun-18,June 2018,2018,FALSE,Joint App,debt_consolidation,Debt consolidation,desc
25067,wlFsst6k73huWlDl2sdhbCokYLsNR9eXj59Rc+JZrcA=,Current,5000,OR,5000, 36 months,0.0531,150.56,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
77915,ijiAFLw4U/rZq8DuT2M94jkU9Cm1bOtzFAz7szGgxxg=,Current,9400,WI,9400, 36 months,0.0531,283.04001,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
145362,H9wk3wJp0OTOgHZ8tGTvcoaOxGL83bdDXiduFPTbo/I=,Current,15000,CA,15000, 36 months,0.0531,451.66,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
162154,2m8QKJDthujvIA/sJ8lY4zKUn7iUzZ73KXsndz3Qphw=,Current,16000,MA,16000, 36 months,0.0531,481.76999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
145364,RZ9c02PJaXJhiOPxsaKghzAaqQGQgL1QGvS04eU6+nc=,Current,15000,PA,15000, 36 months,0.0531,451.66,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
176226,bncYANHlyLvJzQ18YT60LjRZSbIezjLwpU5a67sY6V8=,Current,18000,UT,18000, 36 months,0.0531,541.98999,A,Jun-18,June 2018,2018,FALSE,Joint App,home_improvement,Home improvement,desc
264533,fSzt4dTdfF67Pcd9HZoOjxKJMAcGwBR1b0cdNDm+fWA=,Current,40000,GA,40000, 36 months,0.0531,1204.42,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
267240,1KFTHj6FIKNUm8CiCbk30QjRtf1+8cVSlqTIpEEQJw4=,Current,40000,VA,40000, 60 months,0.0531,760.54999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
25084,+870Sq3utUnCOZOHjRq92gmVY/SeHLFBkKDkeCgvu4M=,Current,5000,FL,5000, 36 months,0.0531,150.56,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
82510,9P+P2hSALgVhziZBY/v7OFfzyxShQ+ZyI0N5UKHLIb4=,Current,10000,NY,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
82416,/sfva4rkMblLXp85lSwYPF4FrFSVn1tvPguvXTk4wOM=,Current,10000,IL,10000, 36 months,0.0531,301.10999,A,Jun-18,June 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
115698,6Xam2fpNVl7h3VfCa/dDVQgtd0u+KCot+tPChjhbwsw=,Current,12000,NY,12000, 36 months,0.0531,361.32999,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
187693,Tcc+0vFtmEkvcjouD1CW3Pb2Cc9HXjq9MQvpjSzcGmQ=,Current,20000,MO,20000, 36 months,0.0531,602.21002,A,Jun-18,June 2018,2018,FALSE,Joint App,credit_card,Credit card refinancing,desc
145390,IMKHjJQvxeVMWOjUt+u3XTVkKtdynWqlaiLo+wafLnE=,Current,15000,CA,15000, 36 months,0.0531,451.66,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
222214,JMnbI1ELnGqXE8puMI937GtM97P2qPC8hA9Q4GPycLY=,Current,25000,CA,25000, 36 months,0.0531,752.76001,A,Jun-18,June 2018,2018,FALSE,Joint App,other,Other,desc
225995,7AtVUsOjBd8qPs6hwpkQKN21DoSUQycPyKaQHLScBBM=,Current,25000,TX,25000, 60 months,0.0531,475.34,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
248638,vYmD/repp973O+FHea4vXGk6KVOjnbSNhCWW5RSfz7M=,Current,32000,VA,32000, 36 months,0.0531,963.53003,A,Jun-18,June 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
253566,ZwwihjX1v5nwED4YPAvT+8vJ734xgho0fD1eUwuLPbE=,Current,35000,IN,35000, 36 months,0.0531,1053.86,A,Jun-18,June 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
115667,z1dkgt30uqmrEuC+YDeeDrlYKMysJZwuA39Xgyz4Z88=,Current,12000,SD,12000, 36 months,0.0531,361.32999,A,Mar-18,March 2018,2018,FALSE,Joint App,debt_consolidation,Debt consolidation,desc
134019,OQixx5KAn/88Jq6ZFoW9hp7dWOG3v2TSxa3shtzR5Cc=,Current,13000,NY,13000, 60 months,0.0531,247.17999,A,Mar-18,March 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
35798,LWEaiHn0+M29CjYHcImFU0HmLHELBO5Sw0z8AWfnizw=,Current,5400,NJ,5400, 36 months,0.0531,162.60001,A,Mar-18,March 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
264559,FhKlFgkOg3xMosMjlMqY87hzGePvp8Q0bMvWQ7vCq1s=,Current,40000,CA,40000, 36 months,0.0531,1204.42,A,Mar-18,March 2018,2018,FALSE,Joint App,debt_consolidation,Debt consolidation,desc
176234,9Pef/RYJXE9beUgNXd8ZI3yR74U3cb6non7kI9j/im0=,Current,18000,NY,18000, 36 months,0.0531,541.98999,A,Mar-18,March 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
222205,YlP3ASQ4vMYDRbW2/0us0yjlOx8aXheLy4dzHAjdFBs=,Current,25000,NJ,25000, 36 months,0.0531,752.76001,A,Mar-18,March 2018,2018,FALSE,Individual,home_improvement,Home improvement,desc
234738,Lf3iTWNrT4FnXmhUbjr44u/IEkQkdUGfiXHI9wjt6ts=,Current,28000,KS,28000, 36 months,0.0531,843.09003,A,Mar-18,March 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
61686,/MgO2DEHZy6vKjcbo0RQ66IY6rA2faKF83uox5CxQ/8=,Current,8000,CA,8000, 36 months,0.0531,240.89,A,Mar-18,March 2018,2018,FALSE,Individual,credit_card,Credit card refinancing,desc
145350,0sAV0w1YhfXsltDYeeq0S+9lbQTPtWTbOZRVr5pP4uY=,Current,15000,IL,15000, 36 months,0.0531,451.66,A,Mar-18,March 2018,2018,FALSE,Individual,major_purchase,Major purchase,desc
162159,BwltQi9ii3JituJQ1AGDiqkNAaJBkZFcZUeSVoJXXLI=,Fully Paid,16000,TX,16000, 36 months,0.0531,481.76999,A,Mar-18,March 2018,2018,FALSE,Individual,debt_consolidation,Debt consolidation,desc
